Company Name,UID,Symbol,Alias,Headquarters,Description,Logo Url,Wiki Url,ISIN
Prologis Inc,EQT-BD8CB8,PLD,"Prologis Inc,Prologis","Pier 1 Bay 1 San Francisco, CA 94111,USA","Prologis, Inc. is the global leader in logistics real estate with a focus on high-barrier, high-growth markets. Prologis provides efficient logistics real estate solutions to the world. In partnership with top manufacturing and distribution companies, the company ensure timely delivery of the products that make modern life possible.",https://en.wikipedia.org/wiki/File:Prologis_new_logo.png,https://en.wikipedia.org/wiki/Prologis,US74340W1036
Prudential Financial Inc,EQT-394EA7,PRU,"Prudential Financial Inc, Prudential Financial","751 Broad Street Newark, NJ 07102,USA","Prudential Financial, Inc., through its subsidiaries, provides insurance, investment management, and other financial products and services. It operates through PGIM, U.S. Workplace Solutions, U.S. Individual Solutions, and International Insurance divisions. ",https://en.wikipedia.org/wiki/File:Prudential_Financial.svg,https://en.wikipedia.org/wiki/Prudential_Financial,US7443201022
Public Service Enterprise Group Inc,EQT-B5A884,PEG,"Public Service Enterprise Group, PSEG, Public Service Enterprise Group Inc","80 Park Plaza Newark, NJ 07102,USA","Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company . It operates through two segments, PSE&G and Power.",https://en.wikipedia.org/wiki/File:PSEG_logo.svg,https://en.wikipedia.org/wiki/Public_Service_Enterprise_Group,US7445731067
Public Storage,EQT-D2DB0B,PSA,Public Storage,"701 Western Avenue Glendale, CA 91201,USA","Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. ",https://en.wikipedia.org/wiki/File:Public_Storage_Logo.svg,https://en.wikipedia.org/wiki/Public_Storage,US74460D1090
PulteGroup Inc,EQT-4B1046,PHM,"PulteGroup Inc, PulteGroup","3350 Peachtree Road NE Suite 150,Atlanta, GA 30326,USA","PulteGroup, Inc., through its subsidiaries, primarily engages in the homebuilding business . The company acquires and develops land primarily for residential purposes; and constructs housing on such land.",https://en.wikipedia.org/wiki/File:PulteGroup_logo.svg,https://en.wikipedia.org/wiki/PulteGroup,US7458671010
PVH Corporation,EQT-76C576,PVH,"PVH Corp,Phillips-Van Heusen Corporation,PVH","200 Madison Avenue New York, NY 10016,USA","PVH Corp. operates as an apparel company in North America and internationally. The company operates through six segments: Calvin Klein North America, Calvin Klein International, Tommy Hilfiger North America, Tommy Hilfiger International, Heritage Brands Wholesale, and Heritage Brands Retail. ",https://en.wikipedia.org/wiki/File:PVH_logo.svg,https://en.wikipedia.org/wiki/PVH_(company),US6936561009
Qorvo Inc,EQT-80E7D0,QRVO,"Qorvo Inc,Qorvo","7628 Thorndike Road Greensboro, NC 27409,USA","Qorvo, Inc. provides radio frequency (RF) solutions and technologies for mobile device, infrastructure, and defense and aerospace applications worldwide. The company operates through Mobile Products (MP) and Infrastructure and Defense Products (IDP) segments. ",https://en.wikipedia.org/wiki/File:Qorvo_logo_black.png,https://en.wikipedia.org/wiki/Qorvo,US74736K1016
QUALCOMM Inc,EQT-03CB28,QCOM,"Qualcomm Incorporated, Qualcomm","5775 Morehouse Drive San Diego, CA 92121,USA","QUALCOMM Incorporated designs, develops, manufactures, and markets digital communication products worldwide. The company operates through three segments: Qualcomm CDMA Technologies (QCT); Qualcomm Technology Licensing (QTL); and Qualcomm Strategic Initiatives (QSI). ",https://en.wikipedia.org/wiki/File:Qualcomm_logo.svg,https://en.wikipedia.org/wiki/Qualcomm,US7475251036
Quanta Services Inc,EQT-B21101,PWR,"Quanta Services Inc, Quanta Services","2800 Post Oak Boulevard Suite 2600,Houston, TX 77056,USA","Quanta Services, Inc. provides specialty contracting services .Its Electric Power Infrastructure Services segment designs, installs, upgrades, repairs, and maintains electric power transmission and distribution infrastructure, and substation facilities.",https://en.wikipedia.org/wiki/File:QScolorjpg.jpg,https://en.wikipedia.org/wiki/Quanta_Services,US74762E1029
Quest Diagnostics Inc,EQT-C1F653,DGX,Quest Diagnostics Incorporated,500 Plaza Drive Secaucus  NJ 07094 United States,"Quest Diagnostics Incorporated provides diagnostic testing, information, and services in the United States and internationally. The company develops and delivers diagnostic testing information and services.",https://en.wikipedia.org/wiki/File:Quest_Diagnostics_logo_2015.png,https://en.wikipedia.org/wiki/Quest_Diagnostics,US74834L1008
Ralph Lauren Corporation,EQT-9344A6,RL,"Ralph Lauren Corporation, Ralph Lauren ","650 Madison Avenue New York, NY 10022,USA","Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and internationally. It offers apparel, including a range of men’s, women’s, and children’s clothing accessories, which comprise footwear, eyewear, watches, fashion and fine jewelry, hats, gloves, umbrellas, belts, and leather goods, such as handbags, luggage, small leather goods, and belts; home products consisting of bedding and bath products, furniture, fabrics and wallpapers, lightings, tabletops, floorcoverings, and giftware; and fragrances. ",https://en.wikipedia.org/wiki/File:Ralph_Lauren_logo.svg,https://en.wikipedia.org/wiki/Ralph_Lauren_Corporation,US7512121010
Raymond James Financial Inc,EQT-346A3F,RJF,Raymond James Financial,"880 Carillon Parkway St. Petersburg, FL 33716 United States","Raymond James Financial, Inc., through its subsidiaries, engages in the underwriting, distribution, trading, and brokerage of equity and debt securities, and the sale of mutual funds and other investment products.It operates in five segments: Private Client Group (PCG), Capital Markets, Asset Management, RJ Bank, and Other.",https://en.wikipedia.org/wiki/File:Raymond_James_wordmark.svg,https://en.wikipedia.org/wiki/Raymond_James_Financial,US7547301090
Raytheon Company,EQT-7E5CB2,RTN,The Raytheon Company ,870 Winter Street Waltham  MA 02451 United States,"Raytheon Company develops integrated products, services, and solutions for the defense and other government markets worldwide.",https://en.wikipedia.org/wiki/File:Raytheon.svg,https://en.wikipedia.org/wiki/Raytheon,US7551115071
Realty Income Corporation,EQT-16EF85,O,Realty Income Corporation,11995 El Camino Real San Diego  CA 92130 United States,"Realty Income, The Monthly Dividend Company, is an S&P 500 company dedicated to providing stockholders with dependable monthly income. The company is structured as a REIT.",https://en.wikipedia.org/wiki/File:Realty_Income_logo.svg,https://en.wikipedia.org/wiki/Realty_Income_Corporation,US7561091049
Red Hat Inc,EQT-C7F814,RHT,Red Hat  Inc,100 East Davie Street Raleigh  NC 27601 United States,"Red Hat, Inc. provides open source software solutions to develop and offer operating system, virtualization, management, middleware, cloud, and storage technologies to various enterprises worldwide. It offers infrastructure-related solutions, including Red Hat Enterprise Linux, an operating system platform that runs on hardware for use in cloud environments.",https://en.wikipedia.org/wiki/File:Red_Hat_Logo_2019.svg,https://en.wikipedia.org/wiki/Red_Hat,US7565771026
Regency Centers Corporation,EQT-6627B4,REG,Regency Centers Corporation,One Independent Drive Suite 114 Jacksonville FL 32202 United States,Regency Centers Corporation is a real estate investment trust (REIT)  is one of the largest operators of grocery-anchored shopping centers.,https://en.wikipedia.org/wiki/File:Regency_Centers_Corporation_logo.svg,https://en.wikipedia.org/wiki/Regency_Centers,US7588491032
Regeneron Pharmaceuticals Inc,EQT-61C032,REGN,"Regeneron Pharmaceuticals Inc, Regeneron ",777 Old Saw Mill River Road Tarrytown NY 10591 United States,"Regeneron Pharmaceuticals, Inc., a biopharmaceutical company, discovers, invents, develops, manufactures, and commercializes medicines for treating various medical conditions.",https://en.wikipedia.org/wiki/File:Regeneron_logo.svg,https://en.wikipedia.org/wiki/Regeneron,US75886F1075
Regions Financial Corporation,EQT-BACDE2,RF,Regions Financial Corporation,1900 Fifth Avenue North Birmingham  AL 35203 United States,"Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers.",https://en.wikipedia.org/wiki/File:Regions_Financial_Corp_logo.svg,https://en.wikipedia.org/wiki/Regions_Financial_Corporation,US7591EP1005
Republic Services Inc,EQT-0BCF54,RSG,Republic Services  Inc ,18500 North Allied Way Phoenix AZ 85054 United States,"Republic Services, Inc., together with its subsidiaries, provides non-hazardous solid waste collection, transfer, recycling, disposal, and energy services for small-container, large-container, municipal and residential, and energy services.",https://en.wikipedia.org/wiki/File:Republic_Services_logo.svg,https://en.wikipedia.org/wiki/Republic_Services,US7607591002
ResMed Inc,EQT-4CD438,RMD,"ResMed Inc, ResMed",9001 Spectrum Center Boulevard San Diego CA 92123 United States,"ResMed Inc. develops, manufactures, distributes, and markets medical devices and cloud-based software applications that diagnose, treat, and manage respiratory disorders comprising sleep disordered breathing, chronic obstructive pulmonary disease, neuromuscular disease, and other chronic diseases. ",https://en.wikipedia.org/wiki/File:ResMed_logo_digital.jpg,https://en.wikipedia.org/wiki/ResMed,US7611521078
Robert Half International Inc,EQT-3BFC00,RHI,"Robert Half International, Robert Half ",2884 Sand Hill Road Menlo Park CA 94025 United States,"Robert Half International Inc. provides staffing and risk consulting services.The company operates through three segments: Temporary and Consultant Staffing, Permanent Placement Staffing, and Risk Consulting and Internal Audit Services.",https://en.wikipedia.org/wiki/File:Robert_Half_logo.svg,https://en.wikipedia.org/wiki/Robert_Half_International,US7703231032
Rockwell Automation Inc,EQT-F1A22F,ROK,Rockwell Automation Inc,1201 South 2nd Street Milwaukee WI 53204 United States,"Rockwell Automation, Inc.   provides of industrial automation and information technology. It include Allen-Bradley and Rockwell Software.It provides industrial automation and information solutions worldwide.",https://en.wikipedia.org/wiki/File:Rockwell_Automation_Logo.png,https://en.wikipedia.org/wiki/Rockwell_Automation,US7739031091
Rollins Inc.,EQT-3F3533,ROL,Rollins Inc,2170 Piedmont Road NE Atlanta GA 30324 United States,"Rollins, Inc., through its subsidiaries, provides pest and termite control services to residential and commercial customers. It offers protection against termite damage, rodents, and insects to homes and businesses, including hotels, food service establishments, food manufacturers, retailers, and transportation companies.",https://en.wikipedia.org/wiki/File:Rollins_Inc._logo.png,"https://en.wikipedia.org/wiki/Rollins,_Inc.",US7757111049
Roper Technologies Inc,EQT-F2ADA8,ROP,"Roper Technologies Inc, Roper Industries Inc","6901 Professional Parkway East Suite 200 Sarasota, FL 34240 United States","Roper Technologies, Inc. designs and develops software, and engineered products and solutions worldwide..The company has four main business lines: Industrial Technology, Radio Frequency (RF) Technology, Scientific and Industrial Imaging, and Energy Systems and Controls.",https://en.wikipedia.org/wiki/File:Roper-Industries.png,https://en.wikipedia.org/wiki/Roper_Technologies,US7766961061
Ross Stores Inc,EQT-21D14C,ROST,Ross Stores Inc ,5130 Hacienda Drive Dublin CA 94568 United States,"Ross Stores, Inc., together with its subsidiaries, operates off-price retail apparel and home fashion stores under the Ross Dress for Less and dd’s DISCOUNTS brands. Its stores primarily offers apparel, accessories, footwear, and home fashions. ",https://en.wikipedia.org/wiki/File:Ross_Stores_logo.svg,https://en.wikipedia.org/wiki/Ross_Stores,US7782961038
Royal Caribbean Cruises Limited,EQT-33357A,RCL,"Royal Caribbean Cruises Limited, Royal Caribbean Cruises Ltd, RCCL",1050 Caribbean Way Miami FL 33132 United States,"Royal Caribbean Cruises Ltd. operates as a cruise company. The company operates cruises under the Royal Caribbean International, Celebrity Cruises, Azamara Club Cruises, and Silversea Cruises brands. The Royal Caribbean International brand provides itineraries to destinations worldwide.",https://en.wikipedia.org/wiki/File:Celebrity_Cruises_logo.svg,https://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd.,LR0008862868
S&P Global Inc,EQT-3E52FE,SPGI,S&P Global Inc,55 Water Street New York NY 10041 United States,"S&P Global Inc., together with its subsidiaries, provides ratings, benchmarks, analytics, and data to the capital and commodity markets worldwide. The company operates through four segments: S&P Global Ratings (Ratings), S&P Global Market Intelligence (Market Intelligence), S&P Global Platts (Platts), and S&P Dow Jones Indices (Indices).",https://en.wikipedia.org/wiki/File:S%26P_Global_logo.svg,https://en.wikipedia.org/wiki/S%26P_Global,US78409V1044
Salesforce.com Inc,EQT-6AC0F5,CRM,Salesforce.com Inc ,"Salesforce Tower 3rd Floor 415 Mission Street San Francisco, CA 94105 United States","salesforce.com, inc. develops enterprise cloud computing solutions with a focus on customer relationship management. The company offers Sales Cloud to store data, monitor leads and progress, forecast opportunities, and gain insights through analytics and relationship intelligence, as well as deliver quotes, contracts, and invoices.",https://en.wikipedia.org/wiki/File:Salesforce_logo.svg,https://en.wikipedia.org/wiki/Salesforce.com,US79466L3024
SBA Communications Corporation,EQT-0BA394,SBAC,SBA Communications Corporation,"8051 Congress Avenue Boca Raton, FL 33487 United States",SBA Communications Corporation is a first choice provider and leading owner and operator of wireless communications infrastructure.,https://sbasite.com/home/default.aspx,https://en.wikipedia.org/wiki/SBA_Communications,US78410G1040
Schlumberger NV,EQT-1116AE,SLB,"Schlumberger Limited, Schlumberger NV","5599 San Felipe 17th Floor Houston, TX 77056 United States","Schlumberger Limited supplies technology for reservoir characterization, drilling, production, and processing to the oil and gas industry worldwide. The company’s Reservoir Characterization segment offers reservoir interpretation and data processing services; open and cased-hole, and slickline services; exploration and production pressure and flow-rate measurement services; tubing-conveyed perforating services; integrated production systems; software, consulting, information management, and IT infrastructure services.",https://en.wikipedia.org/wiki/File:Schlumberger.svg,https://en.wikipedia.org/wiki/Schlumberger,AN8068571086
Seagate Technology PLC,EQT-C1E418,STX,"Seagate Technology PLC, Seagate",38/39 Fitzwilliam Square Dublin  2 Ireland United States,"Seagate Technology plc provides data storage technology . It manufactures and distributes hard disk drives; solid state drives (SSDs), including serial attached small computer system interface and non-volatile memory express SSDs; solid state hybrid drives; and storage subsystems. The company’s products are used in enterprise servers and storage systems.",https://en.wikipedia.org/wiki/File:Seagate_logo.svg,https://en.wikipedia.org/wiki/Seagate_Technology,IE00B58JVZ52
Sealed Air Corporation,EQT-F97AC8,SEE,Sealed Air Corporation,2415 Cascade Pointe Boulevard Charlotte NC 28208 United States,"Sealed Air Corporation provides food safety and security, and product protection solutions worldwide. It operates in two segments, Food Care and Product Care. ",https://en.wikipedia.org/wiki/File:SA_Brandmark_CMYK_reduced.png,https://en.wikipedia.org/wiki/Sealed_Air,US81211K1007
Sempra Energy,EQT-32F936,SRE,Sempra Energy,488 8th Avenue San Diego CA 92101 United States,"Sempra Energy, together with its subsidiaries, invests in, develops, and operates energy infrastructure, as well as provides electric and gas services.",https://en.wikipedia.org/wiki/File:Sempra_Energy_logo.svg,https://en.wikipedia.org/wiki/Sempra_Energy, US8168511090
Sherwin-Williams Company,EQT-559DFD,SHW,Sherwin-Williams Company,101 West Prospect Avenue Cleveland  OH 44115 United States,"The Sherwin-Williams Company develops, manufactures, distributes, and sells paints, coatings, and related products to professional, industrial, commercial, and retail customers.",https://en.wikipedia.org/wiki/File:Sherwin_Williams.svg,https://en.wikipedia.org/wiki/Sherwin-Williams,US8243481061
Simon Property Group Inc,EQT-5FF36A,SPG,Simon Property Group Inc,"225 West Washington Street Indianapolis, IN 46204 United States","Simon Property Group, Inc. is a self-administered and self-managed, real estate investment trust. The Company owns, develops, and manages retail real estate properties including regional malls, outlet centers, community/lifestyle centers, and international properties.",https://en.wikipedia.org/wiki/File:SimonMallsLogo2014.png,https://en.wikipedia.org/wiki/Simon_Property_Group,US8288061091
Skyworks Solutions Inc,EQT-B8B242,SWKS,Skyworks Solutions Inc,20 Sylvan Road Woburn MA 01801 United States,"Skyworks Solutions, Inc., together with its subsidiaries, designs, develops, manufactures, and markets proprietary semiconductor products, including intellectual property worldwide. Its product portfolio includes amplifiers, antenna tuners, attenuators, circulators/isolators, DC/DC converters, demodulators, detectors, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, LED drivers.",https://en.wikipedia.org/wiki/File:Skyworks_logo.svg,https://en.wikipedia.org/wiki/Skyworks_Solutions,US83088M1027
SL Green Realty Corporation,EQT-C52CDC,SLG,SL Green Realty Corp ,"420 Lexington Avenue New York, NY 10170 United States","SL Green Realty Corp., is a fully integrated real estate investment trust, or REIT, that is focused primarily on acquiring, managing and maximizing value of Manhattan commercial properties. ",,https://en.wikipedia.org/wiki/SL_Green_Realty,US78440X1019
Snap-on Inc,EQT-113D72,SNA,Snap-on Incorporated ,2801 80th Street Kenosha WI 53143 United States,"Snap-on Incorporated is a designer, manufacturer and marketer of high-end tools and equipment for professional use in the transportation industry including the automotive, heavy duty, equipment, marine, aviation, and railroad industries. ",https://en.wikipedia.org/wiki/File:Snap-on_logo.svg,https://en.wikipedia.org/wiki/Snap-on,US8330341012
Southern Company,EQT-ED0F4F,SO,Southern Company,30 Ivan Allen Jr Boulevard NW Atlanta GA 30308 United States,"The Southern Company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity.",https://en.wikipedia.org/wiki/File:Southern_Company_logo_new.svg,https://en.wikipedia.org/wiki/Southern_Company,US8425871071
Southwest Airlines Co,EQT-538FDD,LUV,Southwest Airlines Co. ,PO Box 36611 Dallas TX 75235 United States,Southwest Airlines Co. operates a passenger airline that provides scheduled air transportation services in the United States and near-international markets.,https://en.wikipedia.org/wiki/File:Southwest_Airlines_logo_2014.svg,https://en.wikipedia.org/wiki/Southwest_Airlines,US8447411088
Stanley Black & Decker Inc,EQT-5FA0F9,SWK,"Stanley Black & Decker Inc, The Stanley Works",1000 Stanley Drive New Britain CT 06053 United States,"Stanley Black & Decker, Inc. engages in tools and storage, industrial, and security businesses worldwide. Its Tools & Storage segment offers power tools and equipment, including professional products, such as professional grade corded and cordless electric power tools and equipment, and pneumatic tools and fasteners; and consumer products comprising corded and cordless electric power tools.",https://en.wikipedia.org/wiki/File:Stanley_Black_%26_Decker_logo.svg,https://en.wikipedia.org/wiki/Stanley_Black_%26_Decker,US8545021011
Starbucks Corporation,EQT-DAA3F6,SBUX,Starbucks Corporation,2401 Utah Avenue South Seattle WA 98134 United States,"Starbucks Corporation, together with its subsidiaries, operates as a roaster, marketer, and retailer of specialty coffee worldwide. ",https://en.wikipedia.org/wiki/File:Starbucks_Corporation_Logo_2011.svg,https://en.wikipedia.org/wiki/Starbucks,US8552441094
State Street Corporation,EQT-B7C61C,STT,State Street Corporation,State Street Financial Center One Lincoln Street Boston  MA 02111 United States,"State Street Corporation, through its subsidiaries, provides a range of financial products and services to institutional investors worldwide.",https://en.wikipedia.org/wiki/File:State_Street_Corporation_logo.svg,https://en.wikipedia.org/wiki/State_Street_Corporation,US8574771031
Stryker Corporation,EQT-DC70C6,SYK,Stryker Corporation,2825 Airview Boulevard Kalamazoo  MI 49002 United States,"Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",https://en.wikipedia.org/wiki/File:Stryker_logo.svg,https://en.wikipedia.org/wiki/Stryker_Corporation,US8636671013
SunTrust Banks Inc,EQT-725DE2,STI,SunTrust Banks Inc,"303 Peachtree Street, N.E. Atlanta GA 30308 United States","SunTrust Banks, Inc. is an American bank holding company. SunTrust Banks, Inc. operates as the holding company for SunTrust Bank that provides various financial services for consumers, businesses, corporations, institutions, and not-for-profit entities in the United States",https://en.wikipedia.org/wiki/File:SunTrust_Logo.svg,https://en.wikipedia.org/wiki/SunTrust_Banks,US8679141031
SVB Financial Group,EQT-E55D17,SIVB,Silicon Valley Bank  SVB Financial Group ,3003 Tasman Drive Santa Clara CA 95054 United States,"SVB Financial Group, a diversified financial services company, provides various banking and financial products and services.",https://en.wikipedia.org/wiki/File:Silicon_Valley_Bank_logo.svg,https://en.wikipedia.org/wiki/Silicon_Valley_Bank,US78486Q1013
Symantec Corporation,EQT-702D8C,SYMC,Symantec Corporation,350 Ellis Street Mountain View  CA 94043 United States,"Symantec Corporation provides cybersecurity products, services, and solutions worldwide.",https://en.wikipedia.org/wiki/File:Symantec_logo10.svg,https://en.wikipedia.org/wiki/Symantec,US8715031089
Synchrony Financial,EQT-C26234,SYF,"Synchrony Financial, Synchrony ",777 Long Ridge Road Stamford CT 06902 United States,"Synchrony Financial operates as a consumer financial services company in the United States. The company offers private label credit cards, dual cards, general purpose co-branded credit cards, and small and medium-sized business credit products; and promotional financing for consumer purchases, such as private label credit cards and installment loans.",https://en.wikipedia.org/wiki/File:New_Logo_of_Synchrony_Financial.jpg,https://en.wikipedia.org/wiki/Synchrony_Financial,US87165B1035
Synopsys Inc,EQT-0A7EB1,SNPS,Synopsys Inc Synopsys ,690 East Middlefield Road Mountain View  CA 94043 United States,"Synopsys, Inc. provides electronic design automation software products used to design and test integrated circuits (ICs).",https://en.wikipedia.org/wiki/File:SynopsysLogo.svg,https://en.wikipedia.org/wiki/Synopsys,US8716071076
Sysco Corporation,EQT-EC14AD,SYY,Sysco Corporation,1390 Enclave Parkway Houston  TX 77077 United States,"Sysco Corporation   is a multinational corporation involved in marketing and distributing food products, smallwares, kitchen equipment and tabletop items to restaurants, healthcare and educational facilities, hospitality businesses like hotels and inns, and wholesale to other companies that provide foodservice.",https://en.wikipedia.org/wiki/File:Sysco-Logo.svg,https://en.wikipedia.org/wiki/Sysco,US8718291078
T. Rowe Price Group Inc,EQT-EEAA95,TROW,T. Rowe Price Group Inc,100 East Pratt Street Baltimore MD 21202 United States,"T. Rowe Price Group, Inc.   company offers funds, advisory services, account management, and retirement plans and services for individuals, institutions, and financial intermediaries.",https://en.wikipedia.org/wiki/File:T._Rowe_Price_Logo_2017.png,https://en.wikipedia.org/wiki/T._Rowe_Price,US74144T1088
Take-Two Interactive Software Inc,EQT-1E3FBA,TTWO,Take-Two Interactive Software Inc ,110 West 44th Street New York  NY 10036 United States,"Take-Two Interactive Software, Inc. is an American video game holding company. The company owns two major publishing labels, Rockstar Games, and 2K, itself composed of two divisions: 2K Games and 2K Sports, all of which own and operate various game development studios.",https://en.wikipedia.org/wiki/File:Take-Two_Interactive_Logo.svg,https://en.wikipedia.org/wiki/Take-Two_Interactive,US8740541094
Tapestry Inc,EQT-1AEED5,TPR,Tapestry Inc,10 Hudson Yards New York  NY 10001 United States,"Tapestry, Inc. is an American multinational luxury fashion holding company. Tapestry, Inc. provides luxury accessories and lifestyle brands.",https://en.wikipedia.org/wiki/File:Tapestry_logo.svg,"https://en.wikipedia.org/wiki/Tapestry,_Inc.",US8760301072
Target Corporation,EQT-EEE7A4,TGT,Target Corporation,1000 Nicollet Mall Minneapolis  MN 55403 United States,"Target Corporation operates as a general merchandise retailer in the United States. The company offers beauty and household essentials; food assortments, including perishables, dry grocery, dairy, and frozen items; and apparel, accessories, home décor products, electronics, toys, seasonal offerings, and other merchandise. ",https://en.wikipedia.org/wiki/File:Target_Corporation_logo_(vector).svg,https://en.wikipedia.org/wiki/Target_Corporation, US87612E1064
TE Connectivity Limited,EQT-04C6CB,TEL,TE Connectivity Limited,"1050 Westlakes Drive Berwyn, PA 19312 United States","The company operates through three segments: Transportation Solutions, Industrial Solutions, and Communications Solutions. The Transportation Solutions segment provides terminals and connector systems and components, sensors, antennas, relays, application tooling, wires, and heat shrink tubing products for use in the automotive, commercial transportation, and sensor markets.",https://en.wikipedia.org/wiki/File:Tec_tab_rgb_orn.png,https://en.wikipedia.org/wiki/TE_Connectivity,CH0102993182
TechnipFMC PLC,EQT-C73648,FTI,TechnipFMC PLC,"One St. Paul’s Churchyard London,  EC4M 8AP United Kingdom","TechnipFMC plc engages in the oil and gas projects, technologies, and systems and services businesses. It operates through three segments: Subsea, Onshore/Offshore, and Surface Technologies. The Subsea segment manufactures and designs products and systems.",https://en.wikipedia.org/wiki/File:TechnipFMC_logo.svg,https://en.wikipedia.org/wiki/TechnipFMC,GB00BDSFG982
Telecom Italia SPA,EQT-FDA0E0,TIT,"TIM SPA, TIM S.p.A, Telecom Italia SPA, Telecom Italia S.p.A, Telecom Italia, Stipel","Via Gaetano Negri, 1 Milan, 20123 Italy","Telecom Italia S.p.A., through subsidiaries, offers fixed line and mobile telephone and data transmission services in Italy and abroad. The Company offers local and long-distance telephone, satellite communications, Internet access, and teleconferencing services.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/TIM_logo_2016.svg/200px-TIM_logo_2016.svg.png,http://www.telecomitalia.com/,IT0003497168
Teleflex Inc,EQT-0355AD,TFX,Teleflex Inc,550 East Swedesford Road Suite 400 Wayne  PA 19087 United States,Teleflex Incorporated  is an American provider of specialty medical devices for a range of procedures in critical care and surgery. ,https://en.wikipedia.org/wiki/File:Teleflex_logo.gif,https://en.wikipedia.org/wiki/Teleflex,US8793691069
Tencent Holdings Limited,EQT-F2AB59,700,"Tencent Holdings Limited, Tencent Holdings Ltd","Tencent Building, Hi-techPark Kejizhongyi Avenue Shenzhen, 518057 China","Tencent Holdings Limited operates as an investment holding company. The Company, through its subsidiaries, provides Internet and mobile value-added services (VAS), online advertising, and e-commerce transactions. Tencent Holdings offers services to users worldwide.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Tencent_Logo.svg/220px-Tencent_Logo.svg.png,https://en.wikipedia.org/wiki/Tencent,KYG875721634
Texas Instruments Inc,EQT-019D83,TXN,Texas Instruments Inc,12500 TI Boulevard Dallas  TX 75243 United States,"Texas Instruments Incorporated designs, manufactures, and sells semiconductors to electronics designers and manufacturers worldwide.",https://en.wikipedia.org/wiki/File:Texas_Instruments_Logo.svg,https://en.wikipedia.org/wiki/Texas_Instruments,US8825081040
Textron Inc,EQT-A1F000,TXT,Textron Inc,40 Westminster Street Providence  RI 02903 United States,"Textron Inc. operates in the aircraft, defense, industrial, and finance businesses worldwide. The company’s Textron Aviation segment manufactures and sells business jets, turboprop and piston engine aircraft, and military trainer and defense aircraft; and commercial parts, as well as provides maintenance, inspection, and repair services.",https://en.wikipedia.org/wiki/File:Textron.svg,https://en.wikipedia.org/wiki/Textron,US8832031012
The Bank of New York Mellon Corporation,EQT-7268C1,BK,"The Bank of New York Mellon Corporation, BNY Mellon","240 Greenwich Street New York, NY 10286 United States","The Bank of New York Mellon Corporation provides a range of financial products and services to institutions, corporations, and high net worth individuals in the United States and internationally. ",https://en.wikipedia.org/wiki/File:BNY_Mellon.svg,https://en.wikipedia.org/wiki/The_Bank_of_New_York_Mellon,US0640581007
The Boeing Company,EQT-5993FE,BA,"The Boeing Company, Boeing","100 North Riverside Chicago, IL 60606-1596 United States","The Boeing Company, together with its subsidiaries, develops, produces, and markets commercial jet aircraft, as well as provides related support services to the commercial airline industry worldwide. The Company also researches, develops, produces, modifies, and supports information, space, and defense systems, including military aircraft, helicopters and space and missile systems.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Boeing_full_logo.svg/220px-Boeing_full_logo.svg.png,https://en.wikipedia.org/wiki/Boeing,US0970231058
The Clorox Company,EQT-D5125C,CLX,"The Clorox Company, Clorox","1221 Broadway Oakland, CA 94612 United States","The Clorox Company operates as a 
manufacturer and marketer of consumer and professional products worldwide. The company products are sold primarily through mass merchandisers, retail outlets, e-commerce channels, distributors and medical supply providers.",https://en.wikipedia.org/wiki/File:The_Clorox_Company_logo.svg,https://en.wikipedia.org/wiki/Clorox,US1890541097
The Coca-Cola Company,EQT-CB5C84,KO,"The Coca-Cola Company, Coca-Cola Company, The Coca Cola Company, Coca Cola Company","1 Coca-Cola Plaza Atlanta, GA 30313 United States","The Coca-Cola Company manufactures, markets, and distributes soft drink concentrates and syrups. The Company also distributes and markets juice and juice-drink products. Coca-Cola distributes its products to retailers and wholesalers in the United States and internationally.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/The_Coca-Cola_Company_logo.svg/250px-The_Coca-Cola_Company_logo.svg.png,https://en.wikipedia.org/wiki/The_Coca-Cola_Company,US1912161007
The Cooper Companies Inc,EQT-E7F9A3,COO,"The Cooper Companies Inc, The Cooper Companies","6140 Stoneridge Mall Road Suite 590 Pleasanton, CA 94588 United States","The Cooper Companies, Inc. is a medical device company which operates through its subsidiaries CooperVision (CVI) that provides contact lenses for both wearers and practitioners, and CooperSurgical (CSI) that provides products for health care professionals and establishments that are involved in women’s health care.",https://en.wikipedia.org/wiki/File:Cooper_companies_logo.png,https://en.wikipedia.org/wiki/The_Cooper_Companies,US2166484020
